flow,lighthouse
0.922,0.915057361125946
0.922,0.9152148962020874
0.922,0.9153777360916138
0.922,0.9138671159744263
0.928,0.9139444231987
0.928,0.9166017174720764
0.928,0.9168518781661987
0.928,0.9171041250228882
0.928,0.9173627495765686
0.92,0.918287992477417
0.92,0.9185783863067627
0.92,0.9188766479492188
0.92,0.919155478477478
0.928,0.9222232103347778
0.928,0.922661304473877
0.928,0.9230890870094299
0.928,0.9235084056854248
0.927,0.9251476526260376
0.927,0.9256095886230469
0.927,0.926047682762146
0.927,0.926467776298523
0.927,0.9270658493041992
0.927,0.9274591207504272
0.927,0.9278097152709961
0.927,0.928133487701416
0.931,0.9284173250198364
0.931,0.9297341704368591
0.931,0.9300190806388855
0.931,0.9302754998207092
0.931,0.9305035471916199
0.926,0.9289111495018005
0.926,0.9289894700050354
0.926,0.9290377497673035
0.926,0.9290542602539062
0.93,0.929408609867096
0.93,0.9293854832649231
0.93,0.9293363690376282
0.93,0.9292579293251038
0.93,0.9294377565383911
0.93,0.929323136806488
0.93,0.9291837811470032
0.93,0.9290223717689514
0.924,0.9269144535064697
0.924,0.9266103506088257
0.924,0.926289439201355
0.924,0.925955057144165
0.925,0.9256109595298767
0.925,0.9250074028968811
0.925,0.924633800983429
0.925,0.924258828163147
0.925,0.9238829016685486
0.925,0.9239493012428284
0.925,0.9235923886299133
0.925,0.9232001900672913
0.925,0.9223995208740234
0.92,0.9211140871047974
0.92,0.9207143187522888
0.92,0.9202871322631836
0.92,0.9200417995452881
0.921,0.9200200438499451
0.921,0.9198764562606812
0.921,0.9195777177810669
0.921,0.919435977935791
0.919,0.9192994832992554
0.919,0.9188277125358582
0.919,0.918834388256073
0.919,0.9184023141860962
0.917,0.9120633006095886
0.917,0.9127771854400635
0.917,0.9110326766967773
0.917,0.9110373854637146
0.916,0.911073625087738
0.916,0.9106716513633728
0.916,0.9102420806884766
0.916,0.909575879573822
0.916,0.9091607332229614
0.917,0.9098717570304871
0.917,0.9095404744148254
0.917,0.9091042876243591
0.917,0.9087823033332825
0.919,0.9101996421813965
0.919,0.9097267389297485
0.919,0.9088660478591919
0.919,0.9093241691589355
0.918,0.9098019003868103
0.918,0.9096591472625732
0.918,0.9095250368118286
0.918,0.9089606404304504
0.917,0.9089606404304504
0.917,0.9100919365882874
0.917,0.9099137783050537
0.917,0.9098607301712036
0.917,0.9097812175750732
0.919,0.9114684462547302
0.919,0.9114779829978943
0.919,0.9115551114082336
0.919,0.9116306304931641
0.918,0.9118998646736145
0.918,0.9119960069656372
0.918,0.912426233291626
0.918,0.912534773349762
0.919,0.9138520359992981
0.919,0.9140196442604065
0.919,0.9142659306526184
0.919,0.9144247770309448
0.915,0.9146437048912048
0.915,0.9147778749465942
0.915,0.9149426817893982
0.915,0.9150484204292297
0.919,0.9151338934898376
0.919,0.9158128499984741
0.919,0.9157282114028931
0.919,0.915794312953949
0.919,0.915841817855835
0.922,0.9171145558357239
0.922,0.9172224402427673
0.922,0.9173060059547424
0.922,0.9173747301101685
0.92,0.9181267023086548
0.92,0.9182052612304688
0.92,0.9182657599449158
0.92,0.9183071851730347
0.921,0.9192010164260864
0.921,0.9192575216293335
0.921,0.9133251309394836
0.921,0.9129694104194641
0.918,0.9137231111526489
0.918,0.9133961796760559
0.918,0.9129519462585449
0.918,0.9125797748565674
0.913,0.9123601913452148
0.913,0.9121541976928711
0.913,0.9119956493377686
0.913,0.9116480350494385
0.913,0.911310076713562
0.915,0.912155270576477
0.915,0.9123128652572632
0.915,0.912126362323761
0.915,0.9121488928794861
0.911,0.9117063879966736
0.911,0.9115471839904785
0.911,0.9113848805427551
0.911,0.9114870429039001
0.911,0.9112780690193176
0.911,0.9111530780792236
0.911,0.9064730405807495
0.911,0.905452311038971
0.917,0.9053037762641907
0.917,0.9050785303115845
0.917,0.9047486186027527
0.917,0.9041569232940674
0.913,0.903941810131073
0.913,0.9041845202445984
0.913,0.9028699994087219
0.913,0.9024978876113892
0.913,0.9019521474838257
0.908,0.9024210572242737
0.908,0.9018921256065369
0.908,0.9015332460403442
0.908,0.9011818766593933
0.908,0.9017019867897034
0.908,0.9005310535430908
0.908,0.900243878364563
0.908,0.9004237651824951
0.909,0.9007164239883423
0.909,0.8999932408332825
0.909,0.8997523784637451
0.909,0.8995215892791748
0.91,0.9007499814033508
0.91,0.9006145596504211
0.91,0.8992916345596313
0.91,0.8990784287452698
0.914,0.8997901678085327
0.914,0.8996198773384094
0.914,0.8994460105895996
0.914,0.8992742896080017
0.914,0.8974813222885132
0.908,0.8988545536994934
0.908,0.8981748819351196
0.908,0.897534191608429
0.908,0.8977575898170471
0.903,0.8983575701713562
0.903,0.8981883525848389
0.903,0.8980151414871216
0.903,0.895858645439148
0.901,0.896822988986969
0.901,0.896582305431366
0.901,0.896318256855011
0.901,0.8949894309043884
0.899,0.8959511518478394
0.899,0.8956981897354126
0.899,0.8954431414604187
0.899,0.8951848745346069
0.902,0.8949273228645325
0.902,0.8962470293045044
0.902,0.8964619040489197
0.902,0.8941750526428223
0.902,0.8939207792282104
0.901,0.8948412537574768
0.901,0.8946449756622314
0.901,0.8944445848464966
0.901,0.8944759964942932
0.902,0.8945404887199402
0.902,0.8943701982498169
0.902,0.893132746219635
0.902,0.8929173350334167
0.901,0.8938295245170593
0.901,0.893630862236023
0.901,0.892574667930603
0.901,0.8929547071456909
0.897,0.8934108018875122
0.897,0.8932414650917053
0.897,0.8919040560722351
0.897,0.8916542530059814
0.9,0.8912549018859863
0.9,0.8924412727355957
0.9,0.8922054171562195
0.9,0.8919622302055359
0.9,0.8917161822319031
0.898,0.8928184509277344
0.898,0.8908122777938843
0.898,0.89052414894104
0.898,0.8902323246002197
0.899,0.8917433023452759
0.899,0.8915706276893616
0.899,0.8916753530502319
0.899,0.8896582722663879
0.898,0.8907498717308044
0.898,0.8905654549598694
0.898,0.8903770446777344
0.898,0.8896222114562988
0.896,0.8893746137619019
0.896,0.8901050686836243
0.896,0.8899024724960327
0.896,0.8896062970161438
0.893,0.8885371685028076
0.893,0.8882821202278137
0.893,0.8879979252815247
0.893,0.8876833915710449
0.893,0.8876274228096008
0.895,0.8885176777839661
0.895,0.8886976838111877
0.895,0.8885006904602051
0.895,0.8883041739463806
0.893,0.8890808820724487
0.893,0.8889495730400085
0.893,0.8858479857444763
0.893,0.8862608671188354
0.89,0.8857581615447998
0.89,0.8860170841217041
0.89,0.8847245573997498
0.89,0.8843522071838379
0.888,0.884649395942688
0.888,0.8843254446983337
0.888,0.8839264512062073
0.888,0.8835986256599426
0.89,0.8832648396492004
0.89,0.8842979669570923
0.89,0.8838622570037842
0.89,0.8836326003074646
0.89,0.883399248123169
0.892,0.884850025177002
0.892,0.8847440481185913
0.892,0.8837054371833801
0.892,0.8826727867126465
0.89,0.8840616345405579
0.89,0.8825249671936035
0.89,0.8823339939117432
0.89,0.8821396231651306
0.895,0.8842639327049255
0.895,0.8831005692481995
0.895,0.8828235864639282
0.895,0.8826577067375183
0.887,0.8824945688247681
0.887,0.8814997673034668
0.887,0.8818768858909607
0.887,0.8816744089126587
0.889,0.8821352124214172
0.889,0.8815245032310486
0.889,0.881293535232544
0.889,0.8810577392578125
0.889,0.8812273144721985
0.886,0.8817654848098755
0.886,0.8818548917770386
0.886,0.8816797137260437
0.886,0.881708025932312
0.887,0.8799753785133362
0.887,0.8796787261962891
0.887,0.8785207867622375
0.887,0.8787379860877991
0.885,0.8785085082054138
0.885,0.8781462907791138
0.885,0.8777851462364197
0.885,0.8774164319038391
0.884,0.877035915851593
0.884,0.8783709406852722
0.884,0.8762163519859314
0.884,0.8758349418640137
0.884,0.8750324249267578
0.882,0.8764424920082092
0.882,0.874778151512146
0.882,0.8752616047859192
0.882,0.8738830089569092
0.884,0.8758339285850525
0.884,0.8754741549491882
0.884,0.8755509853363037
0.884,0.8730885982513428
0.874,0.8727853298187256
0.874,0.8718546628952026
0.874,0.8722379803657532
0.874,0.8710589408874512
0.878,0.8717221021652222
0.878,0.8707525134086609
0.878,0.870312511920929
0.878,0.8696818947792053
0.879,0.86920166015625
0.879,0.8705402612686157
0.879,0.8701887726783752
0.879,0.8689401149749756
0.872,0.8685482144355774
0.872,0.8693447113037109
0.872,0.8689915537834167
0.872,0.8694047331809998
0.872,0.8691060543060303
0.875,0.8697553277015686
0.875,0.8695143461227417
0.875,0.8695787191390991
0.875,0.8693621158599854
0.871,0.867724597454071
0.871,0.8673667907714844
0.871,0.8669964671134949
0.871,0.866614043712616
0.871,0.8671721816062927
0.871,0.8668530583381653
0.871,0.8653912544250488
0.871,0.8649624586105347
0.868,0.8656741976737976
0.868,0.865303635597229
0.868,0.8642187714576721
0.868,0.8637980222702026
0.868,0.863385796546936
0.867,0.863461434841156
0.867,0.863767147064209
0.867,0.8633894324302673
0.867,0.8630144000053406
0.863,0.862632691860199
0.863,0.8616172671318054
0.863,0.8611639142036438
0.863,0.8611646890640259
0.867,0.8620043992996216
0.867,0.8616570234298706
0.867,0.861295759677887
0.867,0.8609336614608765
0.866,0.8618124127388
0.866,0.8615378737449646
0.866,0.86125248670578
0.866,0.8605052828788757
0.862,0.8601759076118469
0.862,0.8602425456047058
0.862,0.8599295616149902
0.862,0.8594550490379333
0.862,0.8591062426567078
0.858,0.8584451079368591
0.858,0.8580821752548218
0.858,0.8576499819755554
0.858,0.8571905493736267
0.855,0.8563416004180908
0.855,0.855912983417511
0.855,0.8554656505584717
0.855,0.8549923896789551
0.853,0.8539433479309082
0.853,0.8534075021743774
0.853,0.848158597946167
0.853,0.8473082780838013
0.854,0.8469066619873047
0.854,0.8460442423820496
0.854,0.8447999358177185
0.854,0.8439335227012634
0.852,0.8431267142295837
0.852,0.8436912298202515
0.852,0.8429827094078064
0.852,0.8422637581825256
0.852,0.8416737914085388
0.853,0.842985987663269
0.853,0.8424769639968872
0.853,0.8419515490531921
0.853,0.841536819934845
0.849,0.8425258994102478
0.849,0.8421617746353149
0.849,0.8422804474830627
0.849,0.8417195677757263
0.85,0.84269779920578
0.85,0.8431804776191711
0.85,0.8429914712905884
0.85,0.8433279991149902
0.846,0.8436279296875
0.846,0.843654453754425
0.846,0.8413761854171753
0.846,0.8418130874633789
0.846,0.8402385115623474
0.844,0.8411626815795898
0.844,0.8409109711647034
0.844,0.8411614894866943
0.844,0.8391879200935364
0.845,0.840312659740448
0.845,0.8383809328079224
0.845,0.8387966156005859
0.845,0.8372939229011536
0.842,0.837578535079956
0.842,0.836351752281189
0.842,0.8367519378662109
0.842,0.8363075852394104
0.842,0.836855411529541
0.842,0.8364558815956116
0.842,0.8360445499420166
0.842,0.8356195688247681
0.839,0.8362528085708618
0.839,0.8358992338180542
0.839,0.8355459570884705
0.839,0.8322227597236633
0.841,0.8316136002540588
0.841,0.8328596949577332
0.841,0.8323677778244019
0.841,0.8306671977043152
0.841,0.8303207755088806
0.836,0.8293585181236267
0.836,0.8287697434425354
0.836,0.8281711935997009
0.836,0.8283133506774902
0.831,0.8273251056671143
0.831,0.8273935317993164
0.831,0.8258447647094727
0.831,0.826138436794281
0.831,0.8263432383537292
0.831,0.8262720108032227
0.831,0.8243773579597473
0.831,0.8244701027870178
0.831,0.8251302242279053
0.831,0.8249381184577942
0.831,0.8245394229888916
0.831,0.8241463303565979
0.828,0.8237594366073608
0.828,0.8242024183273315
0.828,0.823891282081604
0.828,0.8235875368118286
0.828,0.8232805728912354
0.825,0.8234245181083679
0.825,0.8201568126678467
0.825,0.8196552395820618
0.825,0.8191317319869995
0.824,0.8199195861816406
0.824,0.8194944262504578
0.824,0.8190735578536987
0.824,0.8186614513397217
0.822,0.8190361261367798
0.822,0.8167662024497986
0.822,0.8167489171028137
0.822,0.8153408169746399
0.821,0.815816342830658
0.821,0.8146406412124634
0.821,0.8141627907752991
0.821,0.813686192035675
0.821,0.8132235407829285
0.819,0.8135128617286682
0.819,0.8135276436805725
0.819,0.8124949932098389
0.819,0.812080442905426
0.813,0.8118242025375366
0.813,0.8121710419654846
0.813,0.811822235584259
0.813,0.8114772439002991
0.816,0.8112285137176514
0.816,0.8113775253295898
0.816,0.8102391362190247
0.816,0.8105762600898743
0.813,0.8099475502967834
0.813,0.8096061944961548
0.813,0.8088746070861816
0.813,0.8085168600082397
0.816,0.8091830611228943
0.816,0.8092108964920044
0.816,0.8081979155540466
0.816,0.8078731298446655
0.815,0.8075565695762634
0.815,0.8089134693145752
0.815,0.8076080679893494
0.815,0.8073429465293884
0.815,0.8070765137672424
0.81,0.8073990941047668
0.81,0.8063927292823792
0.81,0.8065833449363708
0.81,0.8063153028488159
0.811,0.807088315486908
0.811,0.8057211637496948
0.811,0.8058765530586243
0.811,0.8049023747444153
0.806,0.8047642707824707
0.806,0.8044597506523132
0.806,0.8041360974311829
0.806,0.8033851385116577
0.81,0.804253876209259
0.81,0.8034412860870361
0.81,0.8031368255615234
0.81,0.8025743961334229
0.806,0.8022478222846985
0.806,0.8023318648338318
0.806,0.8020041584968567
0.806,0.8015997409820557
0.806,0.8012892007827759
0.807,0.8018890619277954
0.807,0.8010085821151733
0.807,0.8007327914237976
0.807,0.800449550151825
0.803,0.800075888633728
0.803,0.8001186847686768
0.803,0.7992329001426697
0.803,0.7993961572647095
0.805,0.7994260787963867
0.805,0.7993212342262268
0.805,0.799039900302887
0.805,0.7987366318702698
0.806,0.7989600300788879
0.806,0.7987558245658875
0.806,0.7976289987564087
0.806,0.797348141670227
0.803,0.7963261604309082
0.803,0.797164797782898
0.803,0.7962005734443665
0.803,0.7958966493606567
0.803,0.7955865859985352
0.799,0.796142041683197
0.799,0.7952380180358887
0.799,0.795246958732605
0.799,0.7944775819778442
0.798,0.7950248718261719
0.798,0.7947459816932678
0.798,0.7944666147232056
0.798,0.793548583984375
0.799,0.794138491153717
0.799,0.7933542132377625
0.799,0.7930596470832825
0.799,0.7924695014953613
0.795,0.7928448915481567
0.795,0.7921401262283325
0.795,0.7922060489654541
0.795,0.7915418148040771
0.797,0.7916045784950256
0.797,0.7915684580802917
0.797,0.791337788105011
0.797,0.7907803058624268
0.797,0.7908394932746887
0.794,0.7908194661140442
0.794,0.7907819151878357
0.794,0.7905786633491516
0.794,0.7903804183006287
0.794,0.7903894186019897
0.794,0.7903217077255249
0.794,0.7896210551261902
0.794,0.7896817922592163
0.793,0.7897322773933411
0.793,0.7897696495056152
0.793,0.7892085313796997
0.793,0.7893127202987671
0.789,0.7888584733009338
0.789,0.7889360785484314
0.789,0.7885295748710632
0.789,0.7886592149734497
0.791,0.7888526916503906
0.791,0.7887059450149536
0.791,0.7881788015365601
0.791,0.7882714867591858
0.791,0.7881161570549011
0.792,0.7886571884155273
0.792,0.7885517477989197
0.792,0.7884544730186462
0.792,0.7883517146110535
0.786,0.787767767906189
0.786,0.7873378992080688
0.786,0.787391722202301
0.786,0.7870327830314636
0.788,0.7870132923126221
0.788,0.7868440747261047
0.788,0.7866660952568054
0.788,0.786481499671936
0.795,0.7877999544143677
0.795,0.7871348261833191
0.795,0.7869912385940552
0.795,0.7868499159812927
0.789,0.7866961359977722
0.789,0.7869735956192017
0.789,0.786827564239502
0.789,0.7860825657844543
0.789,0.7858791947364807
0.793,0.7863803505897522
0.793,0.7862155437469482
0.793,0.7856625318527222
0.793,0.7854231595993042
0.79,0.7856929302215576
0.79,0.7854912281036377
0.79,0.7850793600082397
0.79,0.7848525047302246
0.788,0.7849698662757874
0.788,0.7847599983215332
0.788,0.784479022026062
0.788,0.7842457890510559
0.787,0.7845588326454163
0.787,0.7843677401542664
0.787,0.7841330766677856
0.787,0.7839186191558838
0.785,0.7836728096008301
0.785,0.7837486863136292
0.785,0.783582866191864
0.785,0.7833746671676636
0.785,0.7832262516021729
0.783,0.7829678058624268
0.783,0.7828677296638489
0.783,0.7826566696166992
0.783,0.7826288342475891
0.783,0.7825459837913513
0.783,0.7824789881706238
0.783,0.7822436094284058
0.783,0.78224778175354
0.788,0.7835469841957092
0.788,0.7834985852241516
0.788,0.7834160923957825
0.788,0.7833601832389832
0.779,0.782073974609375
0.779,0.7820690274238586
0.779,0.7819079160690308
0.779,0.7819007039070129
0.782,0.7817731499671936
0.782,0.7817996740341187
0.782,0.7816819548606873
0.782,0.7816866040229797
0.782,0.7815768122673035
0.778,0.7805230021476746
0.778,0.7803539037704468
0.778,0.7803143858909607
0.778,0.7801229357719421
0.777,0.7791181802749634
0.777,0.7791121006011963
0.777,0.7787653207778931
0.777,0.77877277135849
0.78,0.7788732051849365
0.78,0.7788676619529724
0.78,0.7785397171974182
0.78,0.7785731554031372
0.777,0.778009295463562
0.777,0.7778199911117554
0.777,0.7776339650154114
0.777,0.7774558067321777
0.778,0.7771543860435486
0.778,0.7773195505142212
0.778,0.7771475911140442
0.778,0.7769927382469177
0.778,0.7768243551254272
0.781,0.778193473815918
0.781,0.7781426906585693
0.781,0.7780939340591431
0.781,0.7780526280403137
0.776,0.7773052453994751
0.776,0.7772232294082642
0.776,0.7771715521812439
0.776,0.7771010398864746
0.775,0.7763081192970276
0.775,0.7762119770050049
0.775,0.7761229276657104
0.775,0.7767757177352905
0.778,0.7771255373954773
0.778,0.7772262692451477
0.778,0.7772005200386047
0.778,0.7773018479347229
0.772,0.7773119211196899
0.772,0.7758480310440063
0.772,0.7757697105407715
0.772,0.7758235335350037
0.772,0.77580326795578
0.773,0.7750347852706909
0.773,0.7749298810958862
0.773,0.7749990820884705
0.773,0.7749406695365906
0.779,0.7761391401290894
0.779,0.7761558294296265
0.779,0.7762065529823303
0.779,0.7762235999107361
0.774,0.7756627798080444
0.774,0.7701011896133423
0.774,0.7696953415870667
0.774,0.7695035934448242
0.77,0.7693109512329102
0.77,0.7691321969032288
0.77,0.7689576148986816
0.77,0.7688642144203186
0.775,0.7686932682991028
0.775,0.769572913646698
0.775,0.7692363262176514
0.775,0.7691438794136047
0.775,0.7687841653823853
0.773,0.7694934606552124
0.773,0.76944899559021
0.773,0.7692992687225342
0.773,0.7692686915397644
0.775,0.7700710892677307
0.775,0.7699978351593018
0.775,0.7699986100196838
0.775,0.7700958251953125
0.776,0.7711842060089111
0.776,0.7710471153259277
0.776,0.7710471153259277
0.776,0.7713190317153931
0.777,0.7720181345939636
0.777,0.7720597982406616
0.777,0.7720592617988586
0.777,0.7723934650421143
0.78,0.7721660137176514
0.78,0.7735438942909241
0.78,0.7737950682640076
0.78,0.7740352749824524
0.78,0.7742733359336853
0.778,0.7745988965034485
0.778,0.7748316526412964
0.778,0.7747015953063965
0.778,0.7744678854942322
0.776,0.7747450470924377
0.776,0.7746507525444031
0.776,0.7747901678085327
0.776,0.7749223113059998
0.779,0.7757802605628967
0.779,0.7759543657302856
0.779,0.7760806083679199
0.779,0.7762391567230225
0.783,0.7773575782775879
0.783,0.7775682210922241
0.783,0.7777732610702515
0.783,0.7773615717887878
0.782,0.7775729894638062
0.782,0.7783812880516052
0.782,0.7785772681236267
0.782,0.7787665724754333
0.782,0.778751015663147
0.783,0.7795361876487732
0.783,0.7797383666038513
0.783,0.7799187302589417
0.783,0.7798936367034912
0.783,0.7805188298225403
0.783,0.7805368900299072
0.783,0.7806844115257263
0.783,0.7807713150978088
0.786,0.7816975116729736
0.786,0.7817226648330688
0.786,0.7818461060523987
0.786,0.7819077968597412
0.783,0.7821902632713318
0.783,0.7823031544685364
0.783,0.7824121117591858
0.783,0.7825527787208557
0.783,0.782649040222168
0.783,0.7828763127326965
0.783,0.7829967141151428
0.783,0.7831244468688965
0.783,0.783182680606842
0.785,0.7836379408836365
0.785,0.783730149269104
0.785,0.7838082909584045
0.785,0.783858597278595
0.785,0.7842233180999756
0.785,0.7842784523963928
0.785,0.7843881249427795
0.785,0.7844303846359253
0.784,0.7844417691230774
0.784,0.7844628095626831
0.784,0.7845732569694519
0.784,0.7800453305244446
0.789,0.7810835242271423
0.789,0.7804674506187439
0.789,0.7799733281135559
0.789,0.7797991037368774
0.785,0.7794617414474487
0.785,0.7797455191612244
0.785,0.7792816758155823
0.785,0.7790871858596802
0.785,0.7787725329399109
0.786,0.7796913385391235
0.786,0.7795725464820862
0.786,0.7794625163078308
0.786,0.7793534398078918
0.787,0.7809577584266663
0.787,0.7797863483428955
0.787,0.7797233462333679
0.787,0.7790051102638245
0.783,0.7795370221138
0.783,0.7790337204933167
0.783,0.7789440155029297
0.783,0.7786049246788025
0.781,0.7782490849494934
0.781,0.7778601050376892
0.781,0.7776185870170593
0.781,0.7773776054382324
0.783,0.7772956490516663
0.783,0.7776610851287842
0.783,0.7773889303207397
0.783,0.777107298374176
0.783,0.7770113348960876
0.781,0.7774791121482849
0.781,0.7774154543876648
0.781,0.7772766947746277
0.781,0.7772161960601807
0.785,0.7783792614936829
0.785,0.778145432472229
0.785,0.777958333492279
0.785,0.7779818773269653
0.782,0.7784568071365356
0.782,0.7785163521766663
0.782,0.7782776951789856
0.782,0.7781527638435364
0.781,0.77866530418396
0.781,0.7785065174102783
0.781,0.7785516977310181
0.781,0.7785963416099548
0.786,0.7796709537506104
0.786,0.7793498635292053
0.786,0.7794299721717834
0.786,0.7795020937919617
0.786,0.7795735001564026
0.782,0.7801617980003357
0.782,0.7796881198883057
0.782,0.7797306180000305
0.782,0.7797653079032898
0.783,0.7804773449897766
0.783,0.7805529832839966
0.783,0.7800037264823914
0.783,0.7800108194351196
0.788,0.781523585319519
0.788,0.7816358208656311
0.788,0.7817418575286865
0.788,0.780962347984314
0.785,0.7817168235778809
0.785,0.7812745571136475
0.785,0.7812967896461487
0.785,0.7809224724769592
0.785,0.7809267044067383
0.785,0.781346321105957
0.785,0.7813324928283691
0.785,0.7811338305473328
0.782,0.7811139822006226
0.782,0.7811744213104248
0.782,0.7794649600982666
0.782,0.7793166637420654
0.784,0.779175341129303
0.784,0.7796696424484253
0.784,0.779552698135376
0.784,0.7794186472892761
0.784,0.7793066501617432
0.781,0.7794830799102783
0.781,0.7793944478034973
0.781,0.77930748462677
0.781,0.7792834639549255
0.784,0.7799883484840393
0.784,0.7799681425094604
0.784,0.7799410820007324
0.784,0.7799242734909058
0.783,0.7798099517822266
0.783,0.7803890109062195
0.783,0.7803067564964294
0.783,0.7803076505661011
0.783,0.7802757024765015
0.779,0.7800612449645996
0.779,0.7800806164741516
0.779,0.7800606489181519
0.779,0.780125617980957
0.783,0.7806884050369263
0.783,0.7807535529136658
0.783,0.7807722091674805
0.783,0.7808718681335449
0.782,0.7811559438705444
0.782,0.7812461853027344
0.782,0.7813411355018616
0.782,0.7814158797264099
0.783,0.7797901034355164
0.783,0.7796545028686523
0.783,0.7793068289756775
0.783,0.779314398765564
0.784,0.7790926098823547
0.784,0.7795912623405457
0.784,0.7795557379722595
0.784,0.7794954180717468
0.784,0.7794551849365234
0.784,0.7802146673202515
0.784,0.7796897292137146
0.784,0.7795161008834839
0.784,0.7791986465454102
0.784,0.7799026966094971
0.784,0.7795039415359497
0.784,0.7794162631034851
0.784,0.7793648838996887
0.784,0.7800747752189636
0.784,0.7800719738006592
0.784,0.7800672054290771
0.784,0.7800636291503906
0.782,0.7801908850669861
0.782,0.7801912426948547
0.782,0.7797980904579163
0.782,0.7792744040489197
0.786,0.7791988849639893
0.786,0.7798747420310974
0.786,0.7798283696174622
0.786,0.7793477773666382
0.786,0.7793092131614685
0.786,0.7802923321723938
0.786,0.780261218547821
0.786,0.7802254557609558
0.786,0.7801963090896606
0.785,0.7802575826644897
0.785,0.7802258729934692
0.785,0.7799810767173767
0.785,0.7799251079559326
0.784,0.780611515045166
0.784,0.780622661113739
0.784,0.7797620296478271
0.784,0.7796986699104309
0.784,0.7798590064048767
0.784,0.779805600643158
0.784,0.7797519564628601
0.784,0.7796982526779175
0.784,0.7799474000930786
0.784,0.7799198627471924
0.784,0.7798207998275757
0.784,0.779784083366394
0.786,0.7797436714172363
0.786,0.7806271314620972
0.786,0.7806435823440552
0.786,0.7805222868919373
0.785,0.7805275321006775
0.785,0.7810794115066528
0.785,0.781121015548706
0.785,0.7810101509094238
0.785,0.7810457348823547
0.781,0.7810037732124329
0.781,0.7795827388763428
0.781,0.7795163989067078
0.781,0.7791759371757507
0.781,0.7793662548065186
0.781,0.779289186000824
0.781,0.7792156338691711
0.781,0.7786892056465149
0.785,0.7790644764900208
0.785,0.7792673707008362
0.785,0.7792244553565979
0.785,0.7787652015686035
0.788,0.7787108421325684
0.788,0.7797939777374268
0.788,0.7798265814781189
0.788,0.7792867422103882
0.788,0.7795994877815247
0.782,0.7800047397613525
0.782,0.7800650000572205
0.782,0.7794619798660278
0.782,0.7794902920722961
0.783,0.779732882976532
0.783,0.7800873517990112
0.783,0.780158281326294
0.783,0.7804537415504456
0.785,0.7813003063201904
0.785,0.7806816101074219
0.785,0.7807947993278503
0.785,0.7809144854545593
0.783,0.7814621925354004
0.783,0.7810288667678833
0.783,0.7811535000801086
0.783,0.7812851667404175
0.783,0.7814154624938965
0.786,0.7820425033569336
0.786,0.7822062969207764
0.786,0.782372236251831
0.786,0.7825388312339783
0.784,0.7830636501312256
0.784,0.7832356691360474
0.784,0.7828881144523621
0.784,0.7830061912536621
0.788,0.7838790416717529
0.788,0.7840185165405273
0.788,0.7839750051498413
0.788,0.7841109037399292
0.789,0.7851098775863647
0.789,0.7853084206581116
0.789,0.7853619456291199
0.789,0.7855144143104553
0.788,0.786225438117981
0.788,0.7864181995391846
0.788,0.7866105437278748
0.788,0.7867788076400757
0.788,0.7869461178779602
0.788,0.787423849105835
0.788,0.7875961661338806
0.788,0.7877503633499146
0.788,0.7878788709640503
0.79,0.7887709736824036
0.79,0.7889285087585449
0.79,0.7890726327896118
0.79,0.7891919016838074
0.791,0.7899950742721558
0.791,0.7901429533958435
0.791,0.7902862429618835
0.791,0.7904031276702881
0.791,0.7906976938247681
0.791,0.7907951474189758
0.791,0.7908764481544495
0.791,0.7909463047981262
0.788,0.789849579334259
0.788,0.7898232340812683
0.788,0.7897827625274658
0.788,0.7897346019744873
0.788,0.7896706461906433
0.792,0.7905128598213196
0.792,0.7904624938964844
0.792,0.7903944253921509
0.792,0.7903099060058594
0.788,0.7894437909126282
0.788,0.7883093357086182
0.788,0.7881243824958801
0.788,0.7879358530044556
0.791,0.7887818217277527
0.791,0.7882931232452393
0.791,0.7881200909614563
0.791,0.7879229784011841
0.786,0.7879286408424377
0.786,0.7870888113975525
0.786,0.787066638469696
0.786,0.7868590354919434
0.787,0.7868770360946655
0.787,0.7868065237998962
0.787,0.7868065237998962
0.787,0.7867186665534973
0.787,0.786716639995575
0.786,0.7865113615989685
0.786,0.7865211367607117
0.786,0.7865957617759705
0.786,0.7866156101226807
0.786,0.7864815592765808
0.786,0.7866241931915283
0.786,0.786566436290741
0.786,0.7866173982620239
0.785,0.7862586975097656
0.785,0.7811485528945923
0.785,0.7809387445449829
0.785,0.780555784702301
0.788,0.7814712524414062
0.788,0.7808855175971985
0.788,0.780583381652832
0.788,0.7801720499992371
0.786,0.7799443602561951
0.786,0.7805855870246887
0.786,0.7802553176879883
0.786,0.7802512645721436
0.786,0.7799370288848877
0.787,0.7809106111526489
0.787,0.7808530926704407
0.787,0.7808544635772705
0.787,0.7803781628608704
0.788,0.7808460593223572
0.788,0.7803842425346375
0.788,0.7803850173950195
0.788,0.780110239982605
0.789,0.7814564108848572
0.789,0.7814925312995911
0.789,0.7815305590629578
0.789,0.7815764546394348
0.789,0.7834473252296448
0.789,0.7836474180221558
0.789,0.7818209528923035
0.789,0.7818189263343811
0.786,0.7808036804199219
0.786,0.7808040380477905
0.786,0.7807629704475403
0.786,0.7807163596153259
0.786,0.7801870107650757
0.786,0.7801858186721802
0.786,0.7801868319511414
0.786,0.780131995677948
0.786,0.7800793647766113
0.787,0.7813662886619568
0.787,0.7812272906303406
0.787,0.7805368304252625
0.787,0.7807837724685669
0.785,0.7814080715179443
0.785,0.7814167141914368
